# RaceRender Data: TrackAddict 3.6.2 on Android 7.1.1 [Sony E5823 / Qualcomm Technologies, Inc MSM8994] (Mode: 0)
# End Point: 55.987240, 13.113570  @ -1.00 deg
"Time","Lap","Predicted Lap Time","Predicted vs Best Lap","GPS_Update","GPS_Delay","Latitude","Longitude","Altitude (m)","Altitude (ft)","Speed (KM/H)","Heading","Accuracy (m)","Accel X","Accel Y","Accel Z","Brake (calculated)"
1411.799,13,0,0,0,0.289,55.9878917,13.1128650,73.3,240,18.2,304.6,2.6,-0.01,-0.15,-0.01,0
1411.800,13,0,0,1,0.293,55.9878950,13.1128583,73.3,240,18.2,304.6,2.6,-0.01,-0.14,-0.02,0
1411.848,13,0,0,0,0.293,55.9878950,13.1128583,73.3,240,18.2,304.6,2.6,-0.01,-0.15,-0.02,0
1411.890,13,0,0,1,0.282,55.9878967,13.1128517,73.3,240,18.2,304.2,2.6,-0.01,-0.14,-0.02,0
1411.938,13,0,0,0,0.282,55.9878967,13.1128517,73.3,240,18.2,304.2,2.6,-0.01,-0.14,-0.01,0
1411.988,13,0,0,0,0.282,55.9878967,13.1128517,73.3,240,18.2,304.2,2.6,-0.01,-0.14,-0.01,0
1411.998,13,0,0,1,0.290,55.9879000,13.1128450,73.3,240,18.2,303.8,2.6,-0.01,-0.14,-0.02,0
1412.045,13,0,0,0,0.290,55.9879000,13.1128450,73.3,240,18.2,303.8,2.6,-0.01,-0.14,-0.03,0
1412.086,13,0,0,1,0.279,55.9879017,13.1128383,73.3,240,18.2,304.0,2.6,-0.01,-0.14,-0.02,0
1412.133,13,0,0,0,0.279,55.9879017,13.1128383,73.3,240,18.2,304.0,2.6,-0.01,-0.15,-0.01,0
1412.196,13,0,0,1,0.288,55.9879050,13.1128317,73.3,240,18.1,304.1,2.6,-0.01,-0.14,-0.03,0
1412.243,13,0,0,0,0.288,55.9879050,13.1128317,73.3,240,18.1,304.1,2.6,-0.01,-0.15,-0.01,0
1412.292,13,0,0,0,0.288,55.9879050,13.1128317,73.3,240,18.1,304.1,2.6,-0.01,-0.15,-0.01,0
1412.294,13,0,0,1,0.286,55.9879067,13.1128250,73.3,240,18.1,304.0,2.6,-0.01,-0.15,-0.01,0
1412.341,13,0,0,0,0.286,55.9879067,13.1128250,73.3,240,18.1,304.0,2.6,-0.01,-0.14,-0.02,0
1412.393,13,0,0,0,0.286,55.9879067,13.1128250,73.3,240,18.1,304.0,2.6,-0.00,-0.16,-0.02,0
1412.400,13,0,0,1,0.292,55.9879100,13.1128183,73.3,240,18.1,304.0,2.6,-0.01,-0.15,-0.02,0
1412.458,13,0,0,0,0.292,55.9879100,13.1128183,73.3,240,18.1,304.0,2.6,-0.00,-0.15,-0.01,0
1412.506,13,0,0,0,0.292,55.9879100,13.1128183,73.3,240,18.1,304.0,2.6,-0.00,-0.14,-0.01,0
1412.517,13,0,0,1,0.309,55.9879117,13.1128117,73.3,240,18.1,303.8,2.6,-0.01,-0.14,-0.01,0
1412.565,13,0,0,0,0.309,55.9879117,13.1128117,73.3,240,18.1,303.8,2.6,-0.00,-0.15,-0.01,0
1412.611,13,0,0,0,0.309,55.9879117,13.1128117,73.3,240,18.1,303.8,2.6,-0.01,-0.15,-0.01,0
1412.628,13,0,0,1,0.320,55.9879150,13.1128050,73.3,240,18.1,303.4,2.6,0.01,-0.14,-0.02,0
1412.676,13,0,0,0,0.320,55.9879150,13.1128050,73.3,240,18.1,303.4,2.6,0.00,-0.14,-0.01,0
1412.723,13,0,0,0,0.320,55.9879150,13.1128050,73.3,240,18.1,303.4,2.6,0.02,-0.14,-0.01,0
1412.726,13,0,0,1,0.319,55.9879167,13.1127983,73.3,240,18.1,303.3,2.6,-0.06,-0.14,-0.03,0
1412.773,13,0,0,0,0.319,55.9879167,13.1127983,73.3,240,18.1,303.3,2.6,-0.05,-0.14,-0.03,0
1412.796,13,0,0,1,0.288,55.9879200,13.1127917,73.3,240,18.1,303.3,2.6,-0.04,-0.14,-0.02,0
1412.846,13,0,0,0,0.288,55.9879200,13.1127917,73.3,240,18.1,303.3,2.6,-0.03,-0.14,-0.02,0
1412.886,13,0,0,1,0.278,55.9879217,13.1127850,73.3,240,18.1,304.0,2.6,-0.03,-0.14,-0.02,0
1412.936,13,0,0,0,0.278,55.9879217,13.1127850,73.3,240,18.1,304.0,2.6,-0.02,-0.14,-0.02,0
1412.989,13,0,0,0,0.278,55.9879217,13.1127850,73.3,240,18.1,304.0,2.6,-0.02,-0.14,-0.01,0
1413.009,13,0,0,1,0.301,55.9879250,13.1127783,73.3,240,18.1,305.1,2.6,-0.00,-0.15,-0.01,0
1413.061,13,0,0,0,0.301,55.9879250,13.1127783,73.3,240,18.1,305.1,2.6,-0.01,-0.15,-0.02,0
1413.114,13,0,0,0,0.301,55.9879250,13.1127783,73.3,240,18.1,305.1,2.6,-0.00,-0.15,-0.01,0
1413.124,13,0,0,1,0.316,55.9879283,13.1127717,73.3,240,18.1,305.3,2.6,0.01,-0.16,-0.01,0
1413.176,13,0,0,0,0.316,55.9879283,13.1127717,73.3,240,18.1,305.3,2.6,0.00,-0.16,-0.00,0
1413.187,13,0,0,1,0.279,55.9879300,13.1127650,73.3,240,18.1,305.1,2.6,0.01,-0.15,-0.00,0
1413.237,13,0,0,0,0.279,55.9879300,13.1127650,73.3,240,18.1,305.1,2.6,0.00,-0.15,-0.01,0
1413.283,13,0,0,0,0.279,55.9879300,13.1127650,73.3,240,18.1,305.1,2.6,0.00,-0.14,-0.02,0
1413.305,13,0,0,1,0.297,55.9879333,13.1127583,73.3,240,17.7,304.3,2.6,-0.01,-0.14,-0.02,0
1413.353,13,0,0,0,0.297,55.9879333,13.1127583,73.3,240,17.7,304.3,2.6,-0.00,-0.14,-0.02,0
1413.399,13,0,0,1,0.291,55.9879350,13.1127517,73.3,240,17.7,303.5,2.6,0.00,-0.14,-0.02,0
1413.445,13,0,0,0,0.291,55.9879350,13.1127517,73.3,240,17.7,303.5,2.6,0.01,-0.14,-0.02,0
1413.497,13,0,0,1,0.289,55.9879367,13.1127450,73.3,240,17.7,303.3,2.6,0.02,-0.14,-0.02,0
1413.545,13,0,0,0,0.289,55.9879367,13.1127450,73.3,240,17.7,303.3,2.6,0.03,-0.13,-0.02,0
1413.596,13,0,0,0,0.289,55.9879367,13.1127450,73.3,240,17.7,303.3,2.6,0.03,-0.13,-0.02,0
1413.600,13,0,0,1,0.292,55.9879400,13.1127383,73.3,240,17.7,303.3,2.6,0.04,-0.12,-0.02,0
1413.664,13,0,0,0,0.292,55.9879400,13.1127383,73.3,240,17.7,303.3,2.6,0.04,-0.12,-0.02,0
1413.696,13,0,0,1,0.288,55.9879417,13.1127333,73.3,240,17.6,303.3,2.6,0.05,-0.13,-0.01,0
1413.747,13,0,0,0,0.288,55.9879417,13.1127333,73.3,240,17.6,303.3,2.6,0.05,-0.12,-0.01,0
1413.795,13,0,0,0,0.288,55.9879417,13.1127333,73.3,240,17.6,303.3,2.6,0.05,-0.12,-0.02,0
1413.802,13,0,0,1,0.294,55.9879450,13.1127267,73.3,240,17.3,303.7,2.6,0.04,-0.13,-0.02,0
1413.853,13,0,0,0,0.294,55.9879450,13.1127267,73.3,240,17.3,303.7,2.6,0.05,-0.13,-0.02,0
1413.893,13,0,0,1,0.285,55.9879467,13.1127200,73.3,240,17.2,303.6,2.6,0.05,-0.12,-0.02,0
1413.942,13,0,0,0,0.285,55.9879467,13.1127200,73.3,240,17.2,303.6,2.6,0.06,-0.12,-0.01,0
1413.990,13,0,0,1,0.282,55.9879500,13.1127133,73.3,240,17.0,303.3,2.6,0.06,-0.12,-0.01,0
1414.041,13,0,0,0,0.282,55.9879500,13.1127133,73.3,240,17.0,303.3,2.6,0.07,-0.12,-0.01,0
1414.088,13,0,0,0,0.282,55.9879500,13.1127133,73.3,240,17.0,303.3,2.6,0.06,-0.12,-0.02,0
1414.099,13,0,0,1,0.291,55.9879517,13.1127067,73.3,240,16.3,303.6,2.6,0.07,-0.12,-0.02,0
1414.146,13,0,0,0,0.291,55.9879517,13.1127067,73.3,240,16.3,303.6,2.6,0.07,-0.12,-0.01,0
1414.194,13,0,0,0,0.291,55.9879517,13.1127067,73.3,240,16.3,303.6,2.6,0.07,-0.12,-0.01,0
1414.242,13,0,0,0,0.291,55.9879517,13.1127067,73.3,240,16.3,303.6,2.6,0.07,-0.12,-0.01,0
1414.297,13,0,0,0,0.291,55.9879517,13.1127067,73.3,240,16.3,303.6,2.6,0.07,-0.12,-0.01,0
1414.300,13,0,0,1,0.392,55.9879533,13.1127017,73.3,240,16.2,303.3,2.6,0.10,-0.13,-0.02,0
1414.347,13,0,0,0,0.392,55.9879533,13.1127017,73.3,240,16.2,303.3,2.6,0.09,-0.12,-0.01,0
1414.396,13,0,0,0,0.392,55.9879533,13.1127017,73.3,240,16.2,303.3,2.6,0.09,-0.12,-0.01,0
1414.436,13,0,0,1,0.428,55.9879567,13.1126950,73.3,240,16.1,303.6,2.6,0.09,-0.12,-0.01,0
1414.488,13,0,0,0,0.428,55.9879567,13.1126950,73.3,240,16.1,303.6,2.6,0.09,-0.13,-0.01,0
1414.539,13,0,0,0,0.428,55.9879567,13.1126950,73.3,240,16.1,303.6,2.6,0.09,-0.12,-0.02,0
1414.567,13,0,0,1,0.459,55.9879583,13.1126883,73.3,240,15.6,303.9,2.6,0.09,-0.12,-0.02,0
1414.617,13,0,0,0,0.459,55.9879583,13.1126883,73.3,240,15.6,303.9,2.6,0.09,-0.11,-0.01,0
1414.654,13,0,0,1,0.446,55.9879600,13.1126833,73.3,240,15.2,303.6,2.6,0.09,-0.11,-0.01,0
1414.664,13,0,0,1,0.356,55.9879633,13.1126783,73.3,240,14.8,303.1,2.6,0.10,-0.11,-0.02,0
1414.713,13,0,0,0,0.356,55.9879633,13.1126783,73.3,240,14.8,303.1,2.6,0.09,-0.11,-0.02,0
1414.718,13,0,0,1,0.311,55.9879650,13.1126717,73.3,240,14.7,303.1,2.6,0.08,-0.11,-0.02,0
1414.768,13,0,0,0,0.311,55.9879650,13.1126717,73.3,240,14.7,303.1,2.6,0.08,-0.11,-0.02,0
1414.797,13,0,0,1,0.289,55.9879667,13.1126667,73.3,240,14.3,303.0,2.6,0.07,-0.12,-0.02,0
1414.851,13,0,0,0,0.289,55.9879667,13.1126667,73.3,240,14.3,303.0,2.6,0.07,-0.12,-0.02,0
1414.884,13,0,0,1,0.277,55.9879683,13.1126617,73.3,240,14.0,303.6,2.6,0.05,-0.12,-0.02,0
1414.931,13,0,0,0,0.277,55.9879683,13.1126617,73.3,240,14.0,303.6,2.6,0.05,-0.12,-0.01,0
1414.980,13,0,0,0,0.277,55.9879683,13.1126617,73.3,240,14.0,303.6,2.6,0.04,-0.12,-0.02,0
1414.994,13,0,0,1,0.286,55.9879700,13.1126567,73.3,240,13.9,303.8,2.6,0.04,-0.12,-0.02,0
1415.041,13,0,0,0,0.286,55.9879700,13.1126567,73.3,240,13.9,303.8,2.6,0.04,-0.12,-0.02,0
1415.088,13,0,0,0,0.286,55.9879700,13.1126567,73.3,240,13.9,303.8,2.6,0.03,-0.13,-0.02,0
1415.091,13,0,0,1,0.283,55.9879733,13.1126517,73.3,240,13.3,303.0,2.6,0.02,-0.12,-0.03,0
1415.137,13,0,0,0,0.283,55.9879733,13.1126517,73.3,240,13.3,303.0,2.6,0.03,-0.12,-0.03,0
1415.187,13,0,0,0,0.283,55.9879733,13.1126517,73.3,240,13.3,303.0,2.6,0.03,-0.12,-0.02,0
1415.198,13,0,0,1,0.290,55.9879750,13.1126467,73.3,240,13.3,303.9,2.6,0.03,-0.13,-0.02,0
1415.245,13,0,0,0,0.290,55.9879750,13.1126467,73.3,240,13.3,303.9,2.6,0.02,-0.13,-0.01,0
1415.295,13,0,0,1,0.287,55.9879767,13.1126417,73.3,240,13.1,303.5,2.6,0.03,-0.13,-0.01,0
1415.343,13,0,0,0,0.287,55.9879767,13.1126417,73.3,240,13.1,303.5,2.6,0.02,-0.13,-0.01,0
1415.386,13,0,0,1,0.278,55.9879783,13.1126367,73.3,240,13.0,302.7,2.6,0.03,-0.13,-0.02,0
1415.436,13,0,0,0,0.278,55.9879783,13.1126367,73.3,240,13.0,302.7,2.6,0.02,-0.13,-0.01,0
1415.491,13,0,0,0,0.278,55.9879783,13.1126367,73.3,240,13.0,302.7,2.6,0.03,-0.13,-0.02,0
1415.496,13,0,0,1,0.288,55.9879800,13.1126317,73.3,240,12.8,303.0,2.6,0.01,-0.13,-0.00,0
1415.542,13,0,0,0,0.288,55.9879800,13.1126317,73.3,240,12.8,303.0,2.6,0.01,-0.14,-0.00,0
1415.583,13,0,0,1,0.275,55.9879817,13.1126267,73.3,240,13.0,303.6,2.6,0.01,-0.13,-0.01,0
1415.635,13,0,0,0,0.275,55.9879817,13.1126267,73.3,240,13.0,303.6,2.6,0.02,-0.13,-0.01,0
1415.682,13,0,0,0,0.275,55.9879817,13.1126267,73.3,240,13.0,303.6,2.6,0.02,-0.13,-0.01,0
1415.699,13,0,0,1,0.291,55.9879833,13.1126217,73.3,240,12.6,303.0,2.6,0.02,-0.13,-0.02,0
1415.748,13,0,0,0,0.291,55.9879833,13.1126217,73.3,240,12.6,303.0,2.6,0.02,-0.14,-0.02,0
1415.785,13,0,0,1,0.277,55.9879850,13.1126167,73.3,240,12.5,303.3,2.6,0.02,-0.13,-0.03,0
1415.831,13,0,0,0,0.277,55.9879850,13.1126167,73.3,240,12.5,303.3,2.6,0.02,-0.13,-0.02,0
1415.880,13,0,0,0,0.277,55.9879850,13.1126167,73.3,240,12.5,303.3,2.6,0.03,-0.13,-0.01,0
1415.900,13,0,0,1,0.292,55.9879867,13.1126133,73.3,240,12.5,302.8,2.6,0.03,-0.14,-0.01,0
1415.948,13,0,0,0,0.292,55.9879867,13.1126133,73.3,240,12.5,302.8,2.6,0.03,-0.13,-0.01,0
1415.986,13,0,0,1,0.278,55.9879883,13.1126083,73.3,240,12.4,302.5,2.6,0.03,-0.13,-0.01,0
1416.035,13,0,0,0,0.278,55.9879883,13.1126083,73.3,240,12.4,302.5,2.6,0.02,-0.13,-0.01,0
1416.083,13,0,0,0,0.278,55.9879883,13.1126083,73.3,240,12.4,302.5,2.6,0.03,-0.14,-0.02,0
1416.100,13,0,0,1,0.292,55.9879900,13.1126033,73.3,240,12.4,303.1,2.6,0.02,-0.15,-0.00,0
1416.149,13,0,0,0,0.292,55.9879900,13.1126033,73.3,240,12.4,303.1,2.6,0.02,-0.14,-0.01,0
1416.185,13,0,0,1,0.277,55.9879917,13.1125983,73.3,240,11.9,303.9,2.6,0.03,-0.15,-0.00,0
1416.233,13,0,0,0,0.277,55.9879917,13.1125983,73.3,240,11.9,303.9,2.6,0.02,-0.14,-0.00,0
1416.284,13,0,0,0,0.277,55.9879917,13.1125983,73.3,240,11.9,303.9,2.6,0.03,-0.14,-0.01,0
1416.302,13,0,0,1,0.294,55.9879933,13.1125950,73.3,240,12.1,303.2,2.6,0.02,-0.15,0.00,0
1416.351,13,0,0,0,0.294,55.9879933,13.1125950,73.3,240,12.1,303.2,2.6,0.02,-0.14,-0.01,0
1416.398,13,0,0,1,0.290,55.9879950,13.1125900,73.3,240,12.0,303.3,2.6,0.02,-0.13,-0.02,0
1416.453,13,0,0,0,0.290,55.9879950,13.1125900,73.3,240,12.0,303.3,2.6,0.02,-0.14,-0.01,0
1416.487,13,0,0,1,0.279,55.9879967,13.1125850,73.3,240,11.9,303.2,2.6,0.02,-0.13,-0.02,0
1416.535,13,0,0,0,0.279,55.9879967,13.1125850,73.3,240,11.9,303.2,2.6,0.02,-0.14,-0.01,0
1416.585,13,0,0,0,0.279,55.9879967,13.1125850,73.3,240,11.9,303.2,2.6,0.02,-0.14,-0.01,0
1416.598,13,0,0,1,0.290,55.9879983,13.1125817,73.3,240,11.9,302.9,2.6,0.01,-0.13,-0.01,0
1416.647,13,0,0,0,0.290,55.9879983,13.1125817,73.3,240,11.9,302.9,2.6,0.01,-0.13,-0.01,0
1416.693,13,0,0,0,0.290,55.9879983,13.1125817,73.3,240,11.9,302.9,2.6,0.01,-0.13,-0.01,0
1416.714,13,0,0,1,0.306,55.9880000,13.1125767,73.3,240,11.5,302.6,2.6,0.03,-0.13,-0.02,0
1416.765,13,0,0,0,0.306,55.9880000,13.1125767,73.3,240,11.5,302.6,2.6,0.03,-0.13,-0.02,0
1416.811,13,0,0,0,0.306,55.9880000,13.1125767,73.3,240,11.5,302.6,2.6,0.02,-0.14,-0.01,0
1416.827,13,0,0,1,0.319,55.9880017,13.1125717,73.3,240,11.5,302.5,2.6,0.03,-0.13,-0.02,0
1416.878,13,0,0,0,0.319,55.9880017,13.1125717,73.3,240,11.5,302.5,2.6,0.03,-0.13,-0.02,0
1416.893,13,0,0,1,0.285,55.9880033,13.1125683,73.3,240,11.5,302.8,2.6,0.03,-0.13,-0.01,0
1416.956,13,0,0,0,0.285,55.9880033,13.1125683,73.3,240,11.5,302.8,2.6,0.03,-0.13,-0.01,0
1417.005,13,0,0,0,0.285,55.9880033,13.1125683,73.3,240,11.5,302.8,2.6,0.02,-0.13,-0.02,0
1417.008,13,0,0,1,0.301,55.9880050,13.1125633,73.3,240,11.2,302.8,2.6,0.02,-0.14,-0.00,0
1417.055,13,0,0,0,0.301,55.9880050,13.1125633,73.3,240,11.2,302.8,2.6,0.02,-0.15,0.01,0
1417.101,13,0,0,1,0.293,55.9880067,13.1125600,73.3,240,11.3,303.8,2.6,0.02,-0.14,-0.00,0
1417.149,13,0,0,0,0.293,55.9880067,13.1125600,73.3,240,11.3,303.8,2.6,0.02,-0.14,-0.01,0
1417.191,13,0,0,1,0.283,55.9880083,13.1125550,73.2,240,11.2,304.1,2.6,0.02,-0.14,-0.02,0
1417.239,13,0,0,0,0.283,55.9880083,13.1125550,73.2,240,11.2,304.1,2.6,0.02,-0.14,-0.01,0
1417.287,13,0,0,0,0.283,55.9880083,13.1125550,73.2,240,11.2,304.1,2.6,0.02,-0.14,-0.01,0
1417.308,13,0,0,1,0.300,55.9880100,13.1125517,73.2,240,10.8,303.6,2.6,0.02,-0.14,-0.00,0
1417.356,13,0,0,0,0.300,55.9880100,13.1125517,73.2,240,10.8,303.6,2.6,0.02,-0.13,-0.00,0
1417.391,13,0,0,1,0.283,55.9880100,13.1125467,73.2,240,10.9,302.4,2.6,0.03,-0.13,-0.00,0
1417.438,13,0,0,0,0.283,55.9880100,13.1125467,73.2,240,10.9,302.4,2.6,0.02,-0.14,-0.01,0
1417.487,13,0,0,0,0.283,55.9880100,13.1125467,73.2,240,10.9,302.4,2.6,0.02,-0.14,-0.02,0
1417.506,13,0,0,1,0.298,55.9880117,13.1125433,73.2,240,10.4,301.0,2.6,0.03,-0.14,-0.02,0
1417.555,13,0,0,0,0.298,55.9880117,13.1125433,73.2,240,10.4,301.0,2.6,0.03,-0.14,-0.01,0
1417.582,13,0,0,1,0.274,55.9880133,13.1125383,73.2,240,10.6,301.2,2.6,0.03,-0.13,-0.01,0
1417.639,13,0,0,0,0.274,55.9880133,13.1125383,73.2,240,10.6,301.2,2.6,0.03,-0.13,-0.01,0
1417.691,13,0,0,0,0.274,55.9880133,13.1125383,73.2,240,10.6,301.2,2.6,0.02,-0.13,-0.01,0
1417.704,13,0,0,1,0.296,55.9880150,13.1125350,73.2,240,10.6,301.9,2.6,0.02,-0.14,-0.01,0
1417.752,13,0,0,0,0.296,55.9880150,13.1125350,73.2,240,10.6,301.9,2.6,0.02,-0.14,-0.01,0
1417.785,13,0,0,1,0.277,55.9880167,13.1125317,73.2,240,10.6,302.4,2.6,0.03,-0.14,-0.00,0
1417.833,13,0,0,0,0.277,55.9880167,13.1125317,73.2,240,10.6,302.4,2.6,0.02,-0.14,-0.02,0
1417.882,13,0,0,0,0.277,55.9880167,13.1125317,73.2,240,10.6,302.4,2.6,0.02,-0.13,-0.02,0
1417.884,13,0,0,1,0.276,55.9880183,13.1125267,73.2,240,10.2,302.1,2.6,0.02,-0.13,-0.02,0
1417.934,13,0,0,0,0.276,55.9880183,13.1125267,73.2,240,10.2,302.1,2.6,0.02,-0.13,-0.01,0
1417.982,13,0,0,0,0.276,55.9880183,13.1125267,73.2,240,10.2,302.1,2.6,0.02,-0.13,-0.02,0
1417.993,13,0,0,1,0.285,55.9880200,13.1125233,73.2,240,10.1,303.0,2.6,0.03,-0.14,-0.02,0
1418.039,13,0,0,0,0.285,55.9880200,13.1125233,73.2,240,10.1,303.0,2.6,0.03,-0.14,-0.01,0
1418.081,13,0,0,1,0.273,55.9880200,13.1125183,73.2,240,10.2,302.5,2.6,0.03,-0.14,-0.01,0
1418.131,13,0,0,0,0.273,55.9880200,13.1125183,73.2,240,10.2,302.5,2.6,0.02,-0.14,-0.02,0
1418.177,13,0,0,0,0.273,55.9880200,13.1125183,73.2,240,10.2,302.5,2.6,0.02,-0.13,-0.02,0
1418.202,13,0,0,1,0.294,55.9880217,13.1125150,73.2,240,10.1,302.9,2.6,0.02,-0.12,-0.02,0
1418.250,13,0,0,0,0.294,55.9880217,13.1125150,73.2,240,10.1,302.9,2.6,0.03,-0.12,-0.01,0
1418.292,13,0,0,1,0.284,55.9880217,13.1125100,73.2,240,9.5,302.7,2.6,0.03,-0.13,-0.01,0
1418.342,13,0,0,0,0.284,55.9880217,13.1125100,73.2,240,9.5,302.7,2.6,0.02,-0.13,-0.02,0
1418.389,13,0,0,0,0.284,55.9880217,13.1125100,73.2,240,9.5,302.7,2.6,0.02,-0.13,-0.01,0
1418.400,13,0,0,1,0.292,55.9880233,13.1125067,73.1,240,9.6,303.3,2.6,0.02,-0.13,-0.01,0
1418.447,13,0,0,0,0.292,55.9880233,13.1125067,73.1,240,9.6,303.3,2.6,0.02,-0.13,-0.01,0
1418.499,13,0,0,1,0.291,55.9880250,13.1125017,73.1,240,9.6,302.7,2.6,0.02,-0.13,-0.01,0
1418.546,13,0,0,0,0.291,55.9880250,13.1125017,73.1,240,9.6,302.7,2.6,0.02,-0.13,-0.01,0
1418.587,13,0,0,1,0.279,55.9880267,13.1124967,73.0,240,9.4,301.7,2.6,0.03,-0.14,-0.01,0
1418.638,13,0,0,0,0.279,55.9880267,13.1124967,73.0,240,9.4,301.7,2.6,0.02,-0.14,-0.01,0
1418.690,13,0,0,0,0.279,55.9880267,13.1124967,73.0,240,9.4,301.7,2.6,0.02,-0.13,-0.00,0
1418.698,13,0,0,1,0.290,55.9880267,13.1124933,73.0,240,9.4,301.4,2.6,0.02,-0.13,0.00,0
1418.747,13,0,0,0,0.290,55.9880267,13.1124933,73.0,240,9.4,301.4,2.6,0.02,-0.13,-0.01,0
1418.788,13,0,0,1,0.280,55.9880283,13.1124883,72.9,239,9.0,301.5,2.6,0.02,-0.13,-0.01,0
1418.842,13,0,0,0,0.280,55.9880283,13.1124883,72.9,239,9.0,301.5,2.6,0.02,-0.14,-0.01,0
1418.892,13,0,0,0,0.280,55.9880283,13.1124883,72.9,239,9.0,301.5,2.6,0.02,-0.14,-0.01,0
1418.902,13,0,0,1,0.294,55.9880300,13.1124850,72.9,239,9.1,301.5,2.6,0.02,-0.14,-0.00,0
1418.952,13,0,0,0,0.294,55.9880300,13.1124850,72.9,239,9.1,301.5,2.6,0.02,-0.13,-0.01,0
1418.995,13,0,0,1,0.287,55.9880317,13.1124800,72.8,239,8.7,301.9,2.6,0.02,-0.14,-0.00,0
1419.043,13,0,0,0,0.287,55.9880317,13.1124800,72.8,239,8.7,301.9,2.6,0.02,-0.14,-0.01,0
1419.094,13,0,0,0,0.287,55.9880317,13.1124800,72.8,239,8.7,301.9,2.6,0.02,-0.14,-0.01,0
1419.141,13,0,0,0,0.287,55.9880317,13.1124800,72.8,239,8.7,301.9,2.6,0.02,-0.13,-0.02,0
1419.143,13,0,0,1,0.335,55.9880317,13.1124767,72.8,239,8.8,302.1,2.6,0.02,-0.13,-0.02,0
1419.190,13,0,0,0,0.335,55.9880317,13.1124767,72.8,239,8.8,302.1,2.6,0.02,-0.13,-0.01,0
1419.240,13,0,0,0,0.335,55.9880317,13.1124767,72.8,239,8.8,302.1,2.6,0.02,-0.13,-0.01,0
1419.278,13,0,0,1,0.370,55.9880333,13.1124717,72.8,239,8.8,302.6,2.6,0.02,-0.13,-0.02,0
1419.332,13,0,0,0,0.370,55.9880333,13.1124717,72.8,239,8.8,302.6,2.6,0.02,-0.13,-0.02,0
1419.379,13,0,0,0,0.370,55.9880333,13.1124717,72.8,239,8.8,302.6,2.6,0.02,-0.13,-0.02,0
1419.414,13,0,0,1,0.406,55.9880350,13.1124683,72.7,239,8.5,302.5,2.6,0.02,-0.13,-0.01,0
1419.461,13,0,0,0,0.406,55.9880350,13.1124683,72.7,239,8.5,302.5,2.6,0.02,-0.13,-0.01,0
1419.523,13,0,0,0,0.406,55.9880350,13.1124683,72.7,239,8.5,302.5,2.6,0.02,-0.14,-0.01,0
1419.557,13,0,0,1,0.449,55.9880367,13.1124650,72.7,239,8.5,302.9,2.6,0.02,-0.14,-0.02,0
1419.606,13,0,0,0,0.449,55.9880367,13.1124650,72.7,239,8.5,302.9,2.6,0.02,-0.14,-0.01,0
1419.646,13,0,0,1,0.438,55.9880383,13.1124617,72.7,239,8.4,302.3,2.6,0.02,-0.14,-0.01,0
1419.666,13,0,0,1,0.358,55.9880400,13.1124583,72.7,239,8.4,300.9,2.6,0.01,-0.14,-0.00,0
1419.706,13,0,0,1,0.298,55.9880417,13.1124550,72.7,239,7.9,300.2,2.6,0.01,-0.14,-0.01,0
1419.752,13,0,0,0,0.298,55.9880417,13.1124550,72.7,239,7.9,300.2,2.6,0.00,-0.14,-0.01,0
1419.785,13,0,0,1,0.277,55.9880417,13.1124517,72.7,239,8.0,300.6,2.6,0.01,-0.15,-0.01,0
1419.833,13,0,0,0,0.277,55.9880417,13.1124517,72.7,239,8.0,300.6,2.6,0.00,-0.14,-0.01,0
1419.883,13,0,0,0,0.277,55.9880417,13.1124517,72.7,239,8.0,300.6,2.6,0.00,-0.14,-0.01,0
1419.910,13,0,0,1,0.302,55.9880433,13.1124483,72.7,239,8.0,300.6,2.6,0.00,-0.13,-0.02,0
1419.962,13,0,0,0,0.302,55.9880433,13.1124483,72.7,239,8.0,300.6,2.6,0.00,-0.13,-0.02,0
1420.012,13,0,0,0,0.302,55.9880433,13.1124483,72.7,239,8.0,300.6,2.6,0.00,-0.14,-0.01,0
1420.016,13,0,0,1,0.308,55.9880450,13.1124450,72.6,238,8.0,301.6,2.6,0.01,-0.14,-0.02,0
1420.063,13,0,0,0,0.308,55.9880450,13.1124450,72.6,238,8.0,301.6,2.6,0.01,-0.14,-0.02,0
1420.092,13,0,0,1,0.284,55.9880467,13.1124417,72.6,238,7.7,301.8,2.6,0.01,-0.14,-0.02,0
1420.143,13,0,0,0,0.284,55.9880467,13.1124417,72.6,238,7.7,301.8,2.6,0.01,-0.14,-0.01,0
1420.182,13,0,0,1,0.274,55.9880467,13.1124383,72.6,238,7.7,300.5,2.6,-0.00,-0.14,-0.02,0
1420.246,13,0,0,0,0.274,55.9880467,13.1124383,72.6,238,7.7,300.5,2.6,0.00,-0.14,-0.02,0
1420.294,13,0,0,0,0.274,55.9880467,13.1124383,72.6,238,7.7,300.5,2.6,0.00,-0.14,-0.01,0
1420.296,13,0,0,1,0.288,55.9880483,13.1124350,72.6,238,7.6,300.3,2.6,0.00,-0.14,-0.01,0
1420.342,13,0,0,0,0.288,55.9880483,13.1124350,72.6,238,7.6,300.3,2.6,0.00,-0.14,-0.02,0
1420.389,13,0,0,1,0.281,55.9880500,13.1124317,72.6,238,7.7,300.9,2.6,-0.00,-0.14,-0.01,0
1420.439,13,0,0,0,0.281,55.9880500,13.1124317,72.6,238,7.7,300.9,2.6,-0.00,-0.14,-0.01,0
